iter	Logloss
361	0.002562970013
362	0.002562970013
363	0.002562970013
364	0.002563008627
365	0.002563008627
366	0.002563008627
367	0.002563008627
368	0.002563008627
369	0.002563008627
370	0.002563008627
371	0.002563008627
372	0.002563008627
373	0.002563008627
374	0.002563008627
375	0.002563008627
376	0.002563008627
377	0.002563008627
378	0.002563008627
379	0.002563008627
380	0.002562978973
381	0.002562978973
382	0.002562978973
383	0.002562978973
384	0.002562978973
385	0.002562978973
386	0.002562978973
387	0.002562978973
388	0.002562978973
389	0.002562978973
390	0.002562978973
391	0.002562978973
392	0.002562978973
393	0.002562978973
394	0.002562978973
395	0.002562978973
396	0.002562978973
397	0.002562978973
398	0.002562978973
399	0.002562978973
400	0.002562978973
401	0.002562978973
402	0.002562978973
403	0.002562978973
404	0.002562978973
405	0.002562898884
406	0.002562898884
407	0.002562898884
408	0.002562898884
409	0.002562898884
410	0.002562898884
411	0.002562898884
412	0.002562898884
413	0.002562898884
414	0.002562898884
415	0.002562898884
416	0.002562898884
417	0.002540372946
418	0.002523500144
419	0.002488504316
420	0.002479316454
421	0.002479316454
422	0.002479360507
423	0.002464595169
424	0.002441787461
425	0.002424970154
426	0.002424970154
427	0.002424970154
428	0.002415447609
429	0.002415401804
430	0.002415405751
431	0.002415447276
432	0.002415422561
433	0.002415408012
434	0.002415356342
435	0.002415365645
436	0.002415358977
437	0.00241534886
438	0.002415384004
439	0.002415381592
440	0.002415388541
441	0.002415380651
442	0.002415335871
443	0.002415315693
444	0.002415304742
445	0.00241529254
446	0.002415359307
447	0.002415340553
448	0.002415346828
449	0.002415335672
450	0.002415289217
451	0.002415271083
452	0.002415289768
453	0.002415289768
454	0.002415289768
455	0.002415289768
456	0.002415289768
457	0.002415289768
458	0.002415289768
459	0.002415289768
460	0.002415289768
461	0.002415289768
462	0.002415289768
463	0.002415289768
464	0.002415289768
465	0.002397720082
466	0.002380581787
467	0.002359410964
468	0.002347740862
469	0.002347705018
470	0.002347736736
471	0.002347714943
472	0.002347661749
473	0.002347644464
474	0.002347639461
475	0.002347638891
476	0.002347643898
477	0.002347695649
478	0.002347679611
479	0.002347679611
480	0.002347614773
481	0.002347614773
482	0.002347614773
483	0.002347614773
484	0.002347614773
485	0.002347614773
486	0.002347614773
487	0.002347614773
488	0.002347614773
489	0.002347614773
490	0.002347614773
491	0.002347614773
492	0.002347614773
493	0.002347614773
494	0.002347614773
495	0.002347614773
496	0.002347614773
497	0.002347614773
498	0.002347614773
499	0.002347614773
500	0.002347614773
501	0.002347614773
502	0.002347614773
503	0.002347612433
504	0.002347612433
505	0.002347612433
506	0.002347612433
507	0.002347612433
508	0.002347612433
509	0.002347612433
510	0.002347612433
511	0.002347612433
512	0.002347612433
513	0.002347668995
514	0.00234768686
515	0.00234768686
516	0.00234768686
517	0.00234768686
518	0.00234768686
519	0.00234768686
520	0.00234768686
521	0.00234768686
522	0.002347597992
523	0.002347614078
524	0.002347635925
525	0.002347635758
526	0.002347600907
527	0.002347564409
528	0.002347553318
529	0.002347567603
530	0.00234756815
531	0.002347572691
532	0.002347511123
533	0.002347491544
534	0.00234749304
535	0.002347542987
536	0.002347522246
537	0.002347526247
538	0.002347526247
539	0.002347526247
540	0.002347526247
541	0.002347526247
542	0.002347526247
543	0.002347526247
544	0.002347481044
545	0.002347481044
546	0.002347481044
547	0.002347481044
548	0.002347481044
549	0.002347481044
550	0.002347528475
551	0.002347528475
552	0.002347528475
553	0.002347486331
554	0.002347486331
555	0.002347455986
556	0.002347455986
557	0.002347455986
558	0.002347455986
559	0.002347455986
560	0.002347484937
561	0.002347505146
562	0.002347505146
563	0.002347505146
564	0.002347505146
565	0.002347505146
566	0.00234743009
567	0.00234743009
568	0.00234743009
569	0.00234743009
570	0.002347487834
571	0.002347487834
572	0.002347487834
573	0.002347487834
574	0.002347487834
575	0.002347487834
576	0.002347487834
577	0.002347487834
578	0.002347487834
579	0.002347487834
580	0.002347487834
581	0.002347487834
582	0.002347487834
583	0.00234744232
584	0.00234744232
585	0.002347482372
586	0.002347482372
587	0.002347482372
588	0.002347482372
589	0.002347465606
590	0.002347465606
591	0.002347465606
592	0.002347465606
593	0.002347465606
594	0.002347465606
595	0.002347465606
596	0.002347465606
597	0.002347465606
598	0.002347465606
599	0.00234747317
600	0.00234747317
601	0.00234747317
602	0.00234747317
603	0.00234747317
604	0.002347450726
605	0.002347450726
606	0.002347450726
607	0.002347450726
608	0.002347450726
609	0.002347450906
610	0.002347450906
611	0.002347450906
612	0.002347450906
613	0.002347450906
614	0.002347450906
615	0.002347420894
616	0.002347420894
617	0.002347420894
618	0.002347420894
619	0.002347420894
620	0.002347420894
621	0.002347420894
622	0.002347420894
623	0.002347406702
624	0.002347406702
625	0.00234746437
626	0.00234746437
627	0.00234746437
628	0.00234746437
629	0.00234746437
630	0.00234746437
631	0.002347439074
632	0.002347441744
633	0.002347441744
634	0.002347425682
635	0.002347425682
636	0.002347425682
637	0.002347425682
638	0.002347425682
639	0.002347425682
640	0.002347425682
641	0.002347425682
642	0.002347425682
643	0.002347425682
644	0.002347425682
645	0.002347425682
646	0.002347425682
647	0.002347425682
648	0.002347425682
649	0.002347425682
650	0.002347377249
651	0.002347377249
652	0.002347377249
653	0.002347377249
654	0.002347377249
655	0.002347377249
656	0.002347377249
657	0.002347377249
658	0.002347386583
659	0.002347386583
660	0.002347386583
661	0.002347386583
662	0.002347386583
663	0.002347431056
664	0.002347405154
665	0.002347405154
666	0.002347405154
667	0.002347405154
668	0.002347405154
669	0.002347405154
670	0.002347405154
671	0.002347405154
672	0.002347405154
673	0.002347405154
674	0.002347405154
675	0.002347405154
676	0.002347405154
677	0.002347405154
678	0.002347405154
679	0.002347405154
680	0.002347366153
681	0.002347363663
682	0.002347353497
683	0.002347353497
684	0.002347353497
685	0.002347353497
686	0.002347396889
687	0.002347398172
688	0.002347384911
689	0.002347340767
690	0.002347320756
691	0.002347302969
692	0.002347312761
693	0.00234732779
694	0.002347353157
695	0.002347353974
696	0.002347359451
697	0.002347339909
698	0.00234733477
699	0.002347331752
700	0.002347296805
701	0.002347277108
702	0.002347278946
703	0.002347274553
704	0.002347248936
705	0.002347258514
706	0.002347298483
707	0.002347298701
708	0.002347294996
709	0.002347278012
710	0.002347280286
711	0.002347260529
712	0.002347212785
713	0.002347215041
714	0.002347214614
715	0.002347208481
716	0.002347219808
717	0.002347200101
718	0.002347190035
719	0.002347184738
720	0.002347179777
721	0.002347160564
722	0.002347164232
723	0.002328742389
724	0.00232881368
725	0.002328777095
726	0.002328741447
727	0.002328785171
728	0.002328777075
729	0.002328732804
730	0.002328717531
731	0.002328754105
732	0.002328763436
733	0.00232871333
734	0.002328694726
735	0.002328724081
736	0.00232873615
737	0.002328688368
738	0.002328661378
739	0.002328722436
740	0.002328696175
741	0.00232864652
742	0.002328671195
743	0.002328683057
744	0.002328687118
745	0.002328664324
746	0.002328608865
747	0.002328610846
748	0.0023286621
749	0.002328645905
750	0.002328598801
751	0.002328605989
752	0.002328637655
753	0.002328649427
754	0.002328590177
755	0.002328592163
756	0.002328625528
757	0.002328631673
758	0.002328568608
759	0.002328561647
760	0.00232857475
761	0.002328608398
762	0.002328599877
763	0.002328569053
764	0.002328538366
765	0.002328557693
766	0.002328579745
767	0.002328532666
768	0.002328527624
769	0.002328495379
770	0.002328539689
771	0.002328548646
772	0.002328477272
773	0.002328480119
774	0.002328480119
775	0.002328480119
776	0.002328480119
777	0.002328480119
778	0.002328480119
779	0.002328480119
780	0.002328480119
781	0.002328538941
782	0.002328538941
783	0.002328538941
784	0.002328538941
785	0.002328538941
786	0.002328538941
787	0.002328538941
788	0.002328538941
789	0.002328511192
790	0.002328511192
791	0.002328526892
792	0.002328526892
793	0.002328526892
794	0.002328526892
795	0.002328526892
796	0.002328526892
797	0.002319888274
798	0.002319888274
799	0.002319888274
800	0.002319888274
801	0.002319888274
802	0.002319888274
803	0.002319888274
804	0.002319888274
805	0.002319888274
806	0.002319888274
807	0.002319888274
808	0.002319888274
809	0.002319888274
810	0.002319888274
811	0.002319888274
812	0.002319888274
813	0.002319888274
814	0.002319888274
815	0.002319888274
816	0.002319888274
817	0.002319888274
818	0.002319888274
819	0.002319888274
820	0.002319888274
821	0.002319888274
822	0.002319888274
823	0.002319888274
824	0.002319888274
825	0.002319888274
826	0.002319888274
827	0.002319888274
828	0.002319888274
829	0.002319888274
830	0.002319888274
831	0.002319888274
832	0.002319888274
833	0.002319888274
834	0.002319888274
835	0.002319888274
836	0.002319888274
837	0.002319888274
838	0.002319888274
839	0.002319888274
840	0.002319888274
841	0.002319888274
842	0.002319888274
843	0.002319888274
844	0.002319888274
845	0.002319888274
846	0.002319888274
847	0.002319888274
848	0.002319888274
849	0.002319888274
850	0.002319888274
851	0.002319888274
852	0.002319888274
853	0.002319888274
854	0.002319888274
855	0.002319888274
856	0.002319888274
857	0.002319888274
858	0.002319888274
859	0.002319888274
860	0.002319888274
861	0.002319888274
862	0.002319888274
863	0.002319888274
864	0.002319888274
865	0.002319888274
866	0.002319888274
867	0.002319888274
868	0.002319888274
869	0.002319888274
870	0.002319888274
871	0.002319888274
872	0.002319888274
873	0.002319888274
874	0.002319888274
875	0.002319888274
876	0.002319888274
877	0.002319888274
878	0.002319888274
879	0.002319888274
880	0.002319888274
881	0.002319888274
882	0.002319888274
883	0.002319888274
884	0.002319888274
885	0.002319888274
886	0.002319888274
887	0.002319888274
888	0.002319888274
889	0.002319888274
890	0.002319888274
891	0.002319888274
892	0.002319888274
893	0.002319888274
894	0.002319888274
895	0.002319888274
896	0.002319888274
897	0.002319888274
898	0.002319888274
899	0.002319888274
900	0.002319888274
901	0.002319888274
902	0.002319888274
903	0.002319888274
904	0.002319888274
905	0.002319888274
906	0.002319888274
907	0.002319888274
908	0.002319888274
909	0.002319888274
910	0.002319888274
911	0.002319888274
912	0.002319888274
913	0.002319888274
914	0.002319888274
915	0.002319888274
916	0.002319888274
917	0.002319888274
918	0.002319888274
919	0.002319888274
920	0.002319888274
921	0.002319888274
922	0.002319888274
923	0.002319888274
924	0.002319888274
925	0.002319888274
926	0.002319888274
927	0.002319888274
928	0.002319888274
929	0.002319888274
930	0.002319888274
931	0.002319888274
932	0.002319888274
933	0.002319888274
934	0.002319888274
935	0.002319888274
936	0.002319888274
937	0.002319888274
938	0.002319888274
939	0.002319888274
940	0.002319888274
941	0.002319888274
942	0.002319888274
943	0.002319888274
944	0.002319888274
945	0.002319888274
946	0.002319888274
947	0.002319888274
948	0.002319888274
949	0.002319888274
950	0.002319888274
951	0.002319888274
952	0.002319888274
953	0.002319888274
954	0.002319888274
955	0.002319888274
956	0.002319888274
957	0.002319888274
958	0.002319888274
959	0.002319888274
960	0.002319888274
961	0.002319888274
962	0.002319888274
963	0.002319888274
964	0.002319888274
965	0.002319888274
966	0.002319888274
967	0.002319888274
968	0.002319888274
969	0.002319888274
970	0.002319888274
971	0.002319888274
972	0.002319888274
973	0.002319888274
974	0.002319888274
975	0.002319888274
976	0.002319888274
977	0.002319888274
978	0.002319888274
979	0.002319888274
980	0.002319888274
981	0.002319888274
982	0.002319888274
983	0.002319888274
984	0.002319888274
985	0.002319888274
986	0.002319888274
987	0.002319888274
988	0.002319888274
989	0.002319888274
990	0.002319888274
991	0.002319888274
992	0.002319888274
993	0.002319888274
994	0.002319888274
995	0.002319888274
996	0.002319888274
997	0.002319888274
998	0.002319888274
999	0.002319888274
